iso_time_utc	mono_s	sample_kind	sample_idx	planned_x_m	planned_y_m	rover_x_m	rover_y_m	rover_z_m	heading_deg	goal_error_m	ping_value	predicted_radius_m	fit_a	fit_b	suspected_x_m	suspected_y_m	last_known_x_m	last_known_y_m
2026-04-08T16:20:16Z	86426.015	hex_drive	4	-5869.300	-10460.600	-5839.800	-10441.601	1442.100	-111.400	35.089	-52.479	nan					-5839.300	-10460.600
2026-04-08T16:20:17Z	86427.015	hex_drive	4	-5869.300	-10460.600	-5840.200	-10442.601	1442.200	-111.800	34.217	-52.478	nan					-5839.300	-10460.600
2026-04-08T16:20:18Z	86428.046	hex_drive	4	-5869.300	-10460.600	-5840.600	-10443.601	1442.300	-112.000	33.357	-52.480	nan					-5839.300	-10460.600
2026-04-08T16:20:19Z	86429.031	hex_drive	4	-5869.300	-10460.600	-5841.000	-10444.601	1442.300	-113.800	32.510	-52.484	nan					-5839.300	-10460.600
2026-04-08T16:20:21Z	86430.109	hex_drive	4	-5869.300	-10460.600	-5842.100	-10446.400	1442.600	-121.000	30.683	-52.493	nan					-5839.300	-10460.600
2026-04-08T16:20:22Z	86431.140	hex_drive	4	-5869.300	-10460.600	-5842.800	-10447.300	1442.800	-126.300	29.650	-52.505	nan					-5839.300	-10460.600
2026-04-08T16:20:23Z	86432.093	hex_drive	4	-5869.300	-10460.600	-5843.500	-10448.101	1442.900	-132.400	28.668	-52.521	nan					-5839.300	-10460.600
2026-04-08T16:20:24Z	86433.125	hex_drive	4	-5869.300	-10460.600	-5844.400	-10448.800	1443.100	-138.900	27.555	-52.540	nan					-5839.300	-10460.600
2026-04-08T16:20:26Z	86435.156	hex_drive	4	-5869.300	-10460.600	-5845.300	-10449.400	1443.300	-141.300	26.484	-52.575	nan					-5839.300	-10460.600
2026-04-08T16:20:27Z	86436.234	hex_drive	4	-5869.300	-10460.600	-5846.200	-10450.101	1443.400	-142.000	25.374	-52.594	nan					-5839.300	-10460.600
2026-04-08T16:20:28Z	86437.281	hex_drive	4	-5869.300	-10460.600	-5847.800	-10451.400	1443.700	-142.300	23.385	-52.611	nan					-5839.300	-10460.600
2026-04-08T16:20:29Z	86438.265	hex_drive	4	-5869.300	-10460.600	-5848.600	-10452.000	1443.900	-142.600	22.415	-52.627	nan					-5839.300	-10460.600
2026-04-08T16:20:30Z	86439.390	hex_stop	4	-5869.300	-10460.600	-5849.400	-10452.601	1444.000	-142.700	21.448	-52.643	428.159					-5839.300	-10460.600
2026-04-08T16:20:31Z	86440.328	hex_drive	5	-5854.300	-10486.581	-5850.100	-10453.200	1444.000	-142.700	33.644	-52.655	nan					-5839.300	-10460.600
2026-04-08T16:20:32Z	86441.343	hex_drive	5	-5854.300	-10486.581	-5850.700	-10453.601	1444.100	-142.700	33.176	-52.664	nan					-5839.300	-10460.600
2026-04-08T16:20:33Z	86442.296	hex_drive	5	-5854.300	-10486.581	-5851.100	-10453.900	1444.100	-142.700	32.837	-52.674	nan					-5839.300	-10460.600
2026-04-08T16:20:34Z	86443.343	hex_drive	5	-5854.300	-10486.581	-5851.600	-10454.400	1444.200	-142.100	32.293	-52.684	nan					-5839.300	-10460.600
2026-04-08T16:20:35Z	86444.390	hex_drive	5	-5854.300	-10486.581	-5852.100	-10454.800	1444.200	-141.500	31.857	-52.694	nan					-5839.300	-10460.600
2026-04-08T16:20:36Z	86445.437	hex_drive	5	-5854.300	-10486.581	-5852.600	-10455.300	1444.300	-138.400	31.327	-52.702	nan					-5839.300	-10460.600
2026-04-08T16:20:37Z	86446.531	hex_drive	5	-5854.300	-10486.581	-5853.200	-10456.000	1444.300	-132.300	30.601	-52.706	nan					-5839.300	-10460.600
2026-04-08T16:20:38Z	86447.531	hex_drive	5	-5854.300	-10486.581	-5853.600	-10456.800	1444.400	-124.500	29.789	-52.704	nan					-5839.300	-10460.600
2026-04-08T16:20:39Z	86448.484	hex_drive	5	-5854.300	-10486.581	-5853.900	-10457.601	1444.400	-116.100	28.983	-52.699	nan					-5839.300	-10460.600
2026-04-08T16:20:41Z	86450.484	hex_drive	5	-5854.300	-10486.581	-5854.100	-10458.601	1444.400	-107.900	27.981	-52.685	nan					-5839.300	-10460.600
2026-04-08T16:20:42Z	86451.515	hex_drive	5	-5854.300	-10486.581	-5854.400	-10460.400	1444.400	-100.100	26.181	-52.676	nan					-5839.300	-10460.600
2026-04-08T16:20:43Z	86452.500	hex_drive	5	-5854.300	-10486.581	-5854.500	-10461.300	1444.400	-97.400	25.282	-52.667	nan					-5839.300	-10460.600
2026-04-08T16:20:44Z	86453.593	hex_drive	5	-5854.300	-10486.581	-5854.500	-10462.300	1444.400	-94.400	24.282	-52.655	nan					-5839.300	-10460.600
2026-04-08T16:20:45Z	86454.593	hex_drive	5	-5854.300	-10486.581	-5854.500	-10463.200	1444.400	-91.600	23.381	-52.644	nan					-5839.300	-10460.600
2026-04-08T16:20:46Z	86455.640	hex_stop	5	-5854.300	-10486.581	-5854.500	-10464.101	1444.400	-89.200	22.481	-52.633	427.866					-5839.300	-10460.600
2026-04-08T16:20:47Z	86456.687	hex_drive	6	-5824.300	-10486.581	-5854.500	-10464.700	1444.200	-89.400	37.293	-52.624	nan					-5839.300	-10460.600
2026-04-08T16:20:48Z	86457.687	hex_drive	6	-5824.300	-10486.581	-5854.400	-10465.400	1444.100	-89.700	36.805	-52.617	nan					-5839.300	-10460.600
2026-04-08T16:20:49Z	86458.703	hex_drive	6	-5824.300	-10486.581	-5854.400	-10466.101	1444.100	-89.700	36.407	-52.609	nan					-5839.300	-10460.600
2026-04-08T16:20:50Z	86459.750	hex_drive	6	-5824.300	-10486.581	-5854.400	-10466.601	1444.100	-89.300	36.128	-52.601	nan					-5839.300	-10460.600
2026-04-08T16:20:51Z	86460.859	hex_drive	6	-5824.300	-10486.581	-5854.400	-10467.200	1444.000	-88.700	35.800	-52.587	nan					-5839.300	-10460.600
2026-04-08T16:20:52Z	86461.781	hex_drive	6	-5824.300	-10486.581	-5854.300	-10467.800	1444.000	-84.800	35.394	-52.568	nan					-5839.300	-10460.600
2026-04-08T16:20:53Z	86462.828	hex_drive	6	-5824.300	-10486.581	-5853.600	-10469.101	1443.900	-67.100	34.118	-52.546	nan					-5839.300	-10460.600
2026-04-08T16:20:54Z	86463.828	hex_drive	6	-5824.300	-10486.581	-5853.100	-10469.700	1444.000	-57.900	33.383	-52.527	nan					-5839.300	-10460.600
2026-04-08T16:20:55Z	86464.953	hex_drive	6	-5824.300	-10486.581	-5852.500	-10470.200	1444.000	-49.800	32.612	-52.505	nan					-5839.300	-10460.600
2026-04-08T16:20:56Z	86465.875	hex_drive	6	-5824.300	-10486.581	-5852.100	-10470.500	1444.000	-42.100	32.116	-52.483	nan					-5839.300	-10460.600
2026-04-08T16:20:58Z	86468.031	hex_drive	6	-5824.300	-10486.581	-5851.400	-10470.900	1443.900	-35.400	31.309	-52.446	nan					-5839.300	-10460.600
2026-04-08T16:20:59Z	86468.984	hex_drive	6	-5824.300	-10486.581	-5851.100	-10471.101	1443.900	-34.200	30.950	-52.428	nan					-5839.300	-10460.600
2026-04-08T16:21:00Z	86470.015	hex_drive	6	-5824.300	-10486.581	-5850.000	-10471.700	1443.800	-30.900	29.697	-52.407	nan					-5839.300	-10460.600
2026-04-08T16:21:01Z	86471.000	hex_drive	6	-5824.300	-10486.581	-5849.500	-10472.000	1443.700	-30.100	29.114	-52.384	nan					-5839.300	-10460.600
2026-04-08T16:21:02Z	86472.031	hex_drive	6	-5824.300	-10486.581	-5848.800	-10472.400	1443.600	-29.900	28.308	-52.355	nan					-5839.300	-10460.600
2026-04-08T16:21:04Z	86473.093	hex_drive	6	-5824.300	-10486.581	-5848.100	-10472.800	1443.500	-29.800	27.502	-52.325	nan					-5839.300	-10460.600
2026-04-08T16:21:04Z	86474.046	hex_drive	6	-5824.300	-10486.581	-5847.300	-10473.200	1443.400	-29.800	26.609	-52.297	nan					-5839.300	-10460.600
2026-04-08T16:21:06Z	86475.156	hex_drive	6	-5824.300	-10486.581	-5846.500	-10473.700	1443.300	-29.900	25.666	-52.265	nan					-5839.300	-10460.600
2026-04-08T16:21:07Z	86476.078	hex_drive	6	-5824.300	-10486.581	-5845.800	-10474.200	1443.100	-30.000	24.810	-52.236	nan					-5839.300	-10460.600
2026-04-08T16:21:08Z	86477.125	hex_stop	6	-5824.300	-10486.581	-5844.900	-10474.601	1443.000	-30.100	23.830	-52.206	416.190					-5839.300	-10460.600
2026-04-08T16:21:10Z	86479.343	drive_to_suspected	1	-5582.500	-10568.600	-5844.300	-10475.000	1442.900	-30.100	278.030	-52.157	277.511	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:11Z	86480.281	drive_to_suspected	1	-5582.500	-10568.600	-5843.200	-10475.601	1442.700	-30.000	276.792	-52.143	277.137	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:12Z	86481.359	drive_to_suspected	1	-5582.500	-10568.600	-5842.800	-10475.900	1442.700	-29.900	276.314	-52.129	276.737	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:13Z	86482.375	drive_to_suspected	1	-5582.500	-10568.600	-5842.500	-10476.101	1442.600	-30.600	275.964	-52.112	276.283	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:14Z	86483.359	drive_to_suspected	1	-5582.500	-10568.600	-5842.100	-10476.400	1442.500	-32.000	275.487	-52.094	275.767	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:15Z	86484.406	drive_to_suspected	1	-5582.500	-10568.600	-5841.600	-10476.700	1442.500	-34.600	274.915	-52.073	275.189	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:16Z	86485.406	drive_to_suspected	1	-5582.500	-10568.600	-5841.100	-10477.200	1442.400	-37.600	274.277	-52.049	274.547	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:18Z	86487.468	drive_to_suspected	1	-5582.500	-10568.600	-5840.600	-10477.700	1442.300	-40.400	273.639	-51.995	273.063	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:19Z	86488.421	drive_to_suspected	1	-5582.500	-10568.600	-5839.300	-10478.900	1442.100	-44.600	272.016	-51.968	272.343	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:20Z	86489.593	drive_to_suspected	1	-5582.500	-10568.600	-5838.700	-10479.601	1442.100	-46.400	271.219	-51.938	271.520	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:21Z	86490.484	drive_to_suspected	1	-5582.500	-10568.600	-5838.100	-10480.300	1442.000	-47.900	270.423	-51.911	270.781	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:22Z	86491.500	drive_to_suspected	1	-5582.500	-10568.600	-5837.500	-10481.000	1441.900	-48.800	269.627	-51.884	270.052	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:23Z	86492.578	drive_to_suspected	1	-5582.500	-10568.600	-5837.000	-10481.601	1441.800	-49.400	268.960	-51.853	269.237	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:24Z	86493.593	drive_to_suspected	1	-5582.500	-10568.600	-5836.400	-10482.300	1441.700	-49.600	268.166	-51.826	268.508	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:25Z	86494.531	drive_to_suspected	1	-5582.500	-10568.600	-5835.700	-10483.101	1441.700	-49.800	267.246	-51.799	267.775	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:27Z	86496.609	drive_to_suspected	1	-5582.500	-10568.600	-5834.600	-10484.500	1441.500	-50.100	265.758	-51.742	266.261	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:28Z	86497.671	drive_to_suspected	1	-5582.500	-10568.600	-5834.000	-10485.200	1441.400	-50.500	264.968	-51.709	265.385	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:29Z	86498.656	drive_to_suspected	1	-5582.500	-10568.600	-5833.300	-10486.000	1441.200	-50.200	264.052	-51.678	264.571	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:30Z	86499.750	drive_to_suspected	1	-5582.500	-10568.600	-5832.600	-10486.800	1441.200	-49.400	263.138	-51.646	263.714	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:31Z	86500.703	drive_to_suspected	1	-5582.500	-10568.600	-5832.000	-10487.601	1441.100	-48.900	262.319	-51.619	263.013	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:32Z	86501.734	drive_to_suspected	1	-5582.500	-10568.600	-5831.400	-10488.200	1441.100	-49.000	261.563	-51.593	262.338	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:33Z	86502.734	drive_to_suspected	1	-5582.500	-10568.600	-5830.800	-10488.800	1441.100	-49.900	260.809	-51.562	261.515	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:34Z	86503.781	drive_to_suspected	1	-5582.500	-10568.600	-5830.200	-10489.601	1441.000	-49.800	259.993	-51.528	260.630	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:35Z	86504.781	drive_to_suspected	1	-5582.500	-10568.600	-5828.800	-10491.200	1440.800	-48.400	258.176	-51.498	259.858	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:37Z	86506.890	drive_to_suspected	1	-5582.500	-10568.600	-5828.200	-10491.900	1440.700	-48.100	257.394	-51.433	258.174	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:38Z	86507.937	drive_to_suspected	1	-5582.500	-10568.600	-5827.500	-10492.601	1440.600	-47.800	256.517	-51.398	257.286	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:39Z	86508.984	drive_to_suspected	1	-5582.500	-10568.600	-5826.800	-10493.300	1440.500	-47.200	255.642	-51.364	256.396	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:40Z	86509.968	drive_to_suspected	1	-5582.500	-10568.600	-5826.100	-10494.101	1440.500	-46.400	254.738	-51.337	255.710	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:42Z	86511.062	drive_to_suspected	1	-5582.500	-10568.600	-5825.400	-10494.800	1440.400	-45.900	253.864	-51.302	254.818	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:43Z	86512.078	drive_to_suspected	1	-5582.500	-10568.600	-5824.700	-10495.500	1440.300	-45.600	252.991	-51.270	254.008	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:44Z	86513.078	drive_to_suspected	1	-5582.500	-10568.600	-5824.000	-10496.200	1440.200	-45.100	252.119	-51.238	253.194	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:45Z	86514.125	drive_to_suspected	1	-5582.500	-10568.600	-5822.600	-10497.601	1440.000	-44.300	250.378	-51.202	252.282	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:46Z	86515.187	drive_to_suspected	1	-5582.500	-10568.600	-5821.900	-10498.200	1439.900	-44.000	249.537	-51.165	251.362	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:47Z	86516.125	drive_to_suspected	1	-5582.500	-10568.600	-5821.100	-10499.000	1439.900	-43.800	248.544	-51.132	250.534	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:49Z	86518.203	drive_to_suspected	1	-5582.500	-10568.600	-5820.300	-10499.700	1439.800	-43.600	247.581	-51.057	248.666	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:50Z	86519.218	drive_to_suspected	1	-5582.500	-10568.600	-5819.500	-10500.500	1439.700	-43.500	246.590	-51.019	247.727	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:51Z	86520.281	drive_to_suspected	1	-5582.500	-10568.600	-5818.700	-10501.300	1439.600	-43.400	245.601	-50.981	246.784	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:52Z	86521.265	drive_to_suspected	1	-5582.500	-10568.600	-5817.100	-10502.800	1439.400	-43.300	243.653	-50.947	245.943	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:53Z	86522.328	drive_to_suspected	1	-5582.500	-10568.600	-5816.300	-10503.500	1439.400	-43.300	242.695	-50.908	244.990	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:54Z	86523.375	drive_to_suspected	1	-5582.500	-10568.600	-5815.600	-10504.200	1439.300	-43.200	241.833	-50.869	244.038	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:55Z	86524.375	drive_to_suspected	1	-5582.500	-10568.600	-5814.700	-10505.000	1439.200	-43.200	240.753	-50.830	243.088	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:56Z	86525.484	drive_to_suspected	1	-5582.500	-10568.600	-5813.900	-10505.800	1439.100	-43.200	239.770	-50.790	242.132	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:57Z	86526.515	drive_to_suspected	1	-5582.500	-10568.600	-5813.100	-10506.500	1439.000	-43.300	238.816	-50.755	241.279	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:21:59Z	86528.531	drive_to_suspected	1	-5582.500	-10568.600	-5812.300	-10507.200	1439.000	-43.300	237.862	-50.679	239.451	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:22:00Z	86529.515	drive_to_suspected	1	-5582.500	-10568.600	-5810.600	-10508.800	1438.800	-43.100	235.809	-50.643	238.592	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:22:01Z	86530.562	drive_to_suspected	1	-5582.500	-10568.600	-5809.900	-10509.500	1438.800	-43.100	234.954	-50.603	237.647	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:22:02Z	86531.671	drive_to_suspected	1	-5582.500	-10568.600	-5809.100	-10510.200	1438.700	-43.300	234.005	-50.563	236.705	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:22:03Z	86532.609	drive_to_suspected	1	-5582.500	-10568.600	-5808.200	-10511.000	1438.600	-43.700	232.934	-50.527	235.851	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:22:04Z	86533.687	drive_to_suspected	1	-5582.500	-10568.600	-5807.500	-10511.800	1438.500	-43.900	232.059	-50.485	234.874	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:22:05Z	86534.671	drive_to_suspected	1	-5582.500	-10568.600	-5806.700	-10512.500	1438.400	-44.100	231.112	-50.448	233.996	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:22:06Z	86535.671	drive_to_suspected	1	-5582.500	-10568.600	-5805.000	-10514.200	1438.100	-44.200	229.054	-50.405	233.006	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:22:08Z	86537.734	drive_to_suspected	1	-5582.500	-10568.600	-5804.100	-10515.000	1438.000	-44.400	227.990	-50.324	231.135	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:22:09Z	86538.828	drive_to_suspected	1	-5582.500	-10568.600	-5803.300	-10515.800	1437.800	-44.700	227.026	-50.281	230.128	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:22:10Z	86539.796	drive_to_suspected	1	-5582.500	-10568.600	-5802.500	-10516.601	1437.700	-44.800	226.062	-50.241	229.224	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:22:11Z	86540.828	drive_to_suspected	1	-5582.500	-10568.600	-5801.600	-10517.500	1437.500	-45.000	224.980	-50.196	228.191	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:22:12Z	86541.890	drive_to_suspected	1	-5582.500	-10568.600	-5800.800	-10518.400	1437.400	-45.000	223.998	-50.150	227.156	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:22:13Z	86542.875	drive_to_suspected	1	-5582.500	-10568.600	-5799.800	-10519.300	1437.200	-45.100	222.823	-50.110	226.247	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:22:14Z	86543.921	drive_to_suspected	1	-5582.500	-10568.600	-5798.100	-10521.000	1436.900	-45.500	220.792	-50.065	225.220	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:22:15Z	86544.921	drive_to_suspected	1	-5582.500	-10568.600	-5797.200	-10521.900	1436.800	-45.700	219.720	-50.027	224.371	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:22:16Z	86545.968	drive_to_suspected	1	-5582.500	-10568.600	-5796.700	-10522.601	1436.900	-52.300	219.084	-50.002	223.809	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:22:18Z	86547.203	drive_to_suspected	1	-5582.500	-10568.600	-5796.200	-10523.101	1437.000	-54.800	218.490	-49.974	223.191	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:22:20Z	86549.078	drive_to_suspected	1	-5582.500	-10568.600	-5795.700	-10523.700	1437.200	-56.900	217.877	-49.925	222.108	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:22:21Z	86550.171	drive_to_suspected	1	-5582.500	-10568.600	-5795.200	-10524.200	1437.400	-59.700	217.285	-49.917	221.922	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:22:22Z	86551.125	drive_to_suspected	1	-5582.500	-10568.600	-5794.500	-10524.800	1437.600	-76.200	216.477	-49.909	221.737	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:22:23Z	86552.140	drive_to_suspected	1	-5582.500	-10568.600	-5794.300	-10524.700	1437.500	-85.000	216.302	-49.894	221.420	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:22:24Z	86553.171	drive_to_suspected	1	-5582.500	-10568.600	-5793.900	-10524.700	1437.200	-94.000	215.910	-49.878	221.069	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:22:25Z	86554.218	drive_to_suspected	1	-5582.500	-10568.600	-5793.600	-10524.700	1436.900	-103.900	215.617	-49.875	221.001	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:22:26Z	86555.250	drive_to_suspected	1	-5582.500	-10568.600	-5793.600	-10524.900	1437.000	-98.400	215.576	-49.878	221.054	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:22:27Z	86556.265	drive_to_suspected	1	-5582.500	-10568.600	-5793.600	-10524.800	1437.100	-102.400	215.596	-49.874	220.977	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:22:28Z	86557.281	drive_to_suspected	1	-5582.500	-10568.600	-5793.500	-10524.700	1437.000	-106.800	215.519	-49.872	220.933	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
2026-04-08T16:22:29Z	86558.343	drive_to_suspected	1	-5582.500	-10568.600	-5793.500	-10524.800	1436.900	-105.300	215.498	-49.868	220.845	1.523133	-0.099797	-5582.499983	-10568.600326	-5839.300	-10460.600
