sample_idx,sensor_idx,distance_cm,x_cm,y_cm,z_cm,pose_x_cm,pose_y_cm,pose_z_cm,heading_deg
19,3,570.300000,-25.522000,533.756000,-165.055000,239.990000,1360.058000,29.999000,-90.500000
19,4,905.720000,-466.870000,331.811000,29.999000,239.990000,1360.058000,29.999000,-90.500000
19,5,433.350000,308.724000,641.683000,-153.143000,239.990000,1360.058000,29.999000,-90.500000
19,6,441.610000,158.664000,635.506000,-156.634000,239.990000,1360.058000,29.999000,-90.500000
19,7,404.050000,854.301000,1314.696000,-108.194000,239.990000,1360.058000,29.999000,-90.500000
19,8,404.390000,-375.338000,1325.427000,-108.311000,239.990000,1360.058000,29.999000,-90.500000
19,9,645.220000,930.893000,2063.323000,29.999000,239.990000,1360.058000,29.999000,-90.500000
19,10,292.130000,325.329000,1971.467000,29.999000,239.990000,1360.058000,29.999000,-90.500000
19,11,289.820000,195.314000,1970.292000,29.999000,239.990000,1360.058000,29.999000,-90.500000
19,12,640.200000,-380.343000,2070.921000,29.999000,239.990000,1360.058000,29.999000,-90.500000
19,13,939.500000,620.998000,162.259000,-133.144000,239.990000,1360.058000,29.999000,-90.500000
19,15,849.720000,695.552000,285.276000,29.999000,239.990000,1360.058000,29.999000,-90.500000
19,16,915.240000,-251.769000,230.253000,29.999000,239.990000,1360.058000,29.999000,-90.500000
20,1,531.470000,478.861000,563.644000,-151.775000,239.990000,1360.058000,29.999000,-90.500000
20,3,570.300000,-25.522000,533.756000,-165.055000,239.990000,1360.058000,29.999000,-90.500000
20,4,905.720000,-466.870000,331.811000,29.999000,239.990000,1360.058000,29.999000,-90.500000
20,5,433.350000,308.724000,641.683000,-153.143000,239.990000,1360.058000,29.999000,-90.500000
20,6,441.610000,158.664000,635.506000,-156.634000,239.990000,1360.058000,29.999000,-90.500000
20,7,404.050000,854.301000,1314.696000,-108.194000,239.990000,1360.058000,29.999000,-90.500000
20,8,404.390000,-375.338000,1325.427000,-108.311000,239.990000,1360.058000,29.999000,-90.500000
20,9,645.220000,930.893000,2063.323000,29.999000,239.990000,1360.058000,29.999000,-90.500000
20,10,292.130000,325.329000,1971.467000,29.999000,239.990000,1360.058000,29.999000,-90.500000
20,11,289.820000,195.314000,1970.292000,29.999000,239.990000,1360.058000,29.999000,-90.500000
20,12,640.200000,-380.343000,2070.921000,29.999000,239.990000,1360.058000,29.999000,-90.500000
20,13,939.500000,620.998000,162.259000,-133.144000,239.990000,1360.058000,29.999000,-90.500000
20,15,849.720000,695.552000,285.276000,29.999000,239.990000,1360.058000,29.999000,-90.500000
20,16,915.240000,-251.769000,230.253000,29.999000,239.990000,1360.058000,29.999000,-90.500000
21,1,531.470000,478.861000,563.644000,-151.775000,239.990000,1360.058000,29.999000,-90.500000
21,3,570.300000,-25.522000,533.756000,-165.055000,239.990000,1360.058000,29.999000,-90.500000
21,4,905.720000,-466.870000,331.811000,29.999000,239.990000,1360.058000,29.999000,-90.500000
21,5,433.350000,308.724000,641.683000,-153.143000,239.990000,1360.058000,29.999000,-90.500000
21,6,441.610000,158.664000,635.506000,-156.634000,239.990000,1360.058000,29.999000,-90.500000
21,7,404.050000,854.301000,1314.696000,-108.194000,239.990000,1360.058000,29.999000,-90.500000
21,8,404.390000,-375.338000,1325.427000,-108.311000,239.990000,1360.058000,29.999000,-90.500000
21,9,645.220000,930.893000,2063.323000,29.999000,239.990000,1360.058000,29.999000,-90.500000
21,10,292.130000,325.329000,1971.467000,29.999000,239.990000,1360.058000,29.999000,-90.500000
21,11,289.820000,195.314000,1970.292000,29.999000,239.990000,1360.058000,29.999000,-90.500000
21,12,640.200000,-380.343000,2070.921000,29.999000,239.990000,1360.058000,29.999000,-90.500000
21,13,939.500000,620.998000,162.259000,-133.144000,239.990000,1360.058000,29.999000,-90.500000
21,15,849.720000,695.552000,285.276000,29.999000,239.990000,1360.058000,29.999000,-90.500000
21,16,915.240000,-251.769000,230.253000,29.999000,239.990000,1360.058000,29.999000,-90.500000
22,1,528.860000,441.573000,538.480000,-140.884000,229.980000,1340.039000,39.996000,-92.400000
22,3,569.370000,-62.449000,523.802000,-154.740000,229.980000,1340.039000,39.996000,-92.400000
22,4,911.280000,-513.562000,331.099000,39.996000,229.980000,1340.039000,39.996000,-92.400000
22,5,431.380000,274.933000,621.563000,-142.313000,229.980000,1340.039000,39.996000,-92.400000
